X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId,VEHICLE_IN_STREET
-8832077.268,5432314.381,81450332,8002325561,2018,2018/12/19 05:00:00+00,1740,17,85 EDMONTON DR,<Null>,2 m East of,Local,North York,17,33,43.785544,-79.3399,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,<Null>,East,"Automobile, Station Wagon",Reversing,Other,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D33,46,Pleasant View (46),15068,46
-8832077.268,5432314.381,81450333,8002325561,2018,2018/12/19 05:00:00+00,1740,17,85 EDMONTON DR,<Null>,2 m East of,Local,North York,17,33,43.785544,-79.3399,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,15 to 19,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D33,46,Pleasant View (46),15069,46
-8832077.268,5432314.381,81450334,8002325561,2018,2018/12/19 05:00:00+00,1740,17,85 EDMONTON DR,<Null>,2 m East of,Local,North York,17,33,43.785544,-79.3399,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Vehicle is reversing and hits pedestrian,Other,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D33,46,Pleasant View (46),15070,46
-8820689.061,5434513.941,80984941,8002334933,2018,2018/12/21 05:00:00+00,710,7,MCLEVIN AVE,MALVERN ST,<Null>,Minor Arterial,Scarborough,23,42,43.799807,-79.237598,Intersection,Intersection Related,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,132,Malvern (132),15071,132
-8820689.061,5434513.941,80984942,8002334933,2018,2018/12/21 05:00:00+00,710,7,MCLEVIN AVE,MALVERN ST,<Null>,Minor Arterial,Scarborough,23,42,43.799807,-79.237598,Intersection,Intersection Related,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,132,Malvern (132),15072,132
-8838116.684,5415303.134,80985326,8002341194,2018,2018/12/22 05:00:00+00,623,6,DAVENPORT  RD,HAZELTON  AVE,42.9 M EAST OF,Major Arterial,Toronto East York,11,53,43.67512,-79.394153,Mid-Block,Non Intersection,No Control,Clear,"Dawn, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,65,Unknown,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Other,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D53,95,Annex (95),15073,95
-8838116.684,5415303.134,80985327,8002341194,2018,2018/12/22 05:00:00+00,623,6,DAVENPORT  RD,HAZELTON  AVE,42.9 M EAST OF,Major Arterial,Toronto East York,11,53,43.67512,-79.394153,Mid-Block,Non Intersection,No Control,Clear,"Dawn, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Other,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D53,95,Annex (95),15074,95
-8838116.684,5415303.134,80985328,8002341194,2018,2018/12/22 05:00:00+00,623,6,DAVENPORT  RD,HAZELTON  AVE,42.9 M EAST OF,Major Arterial,Toronto East York,11,53,43.67512,-79.394153,Mid-Block,Non Intersection,No Control,Clear,"Dawn, artificial",Dry,Fatal,Pedestrian Collisions,Driver,55 to 59,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Lost control,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D53,95,Annex (95),15075,95
-8851786.161,5408187.599,80985312,8002342250,2018,2018/12/22 05:00:00+00,1205,12,ISLINGTON AVE,JUTLAND RD,25 m South of,Major Arterial,Etobicoke York,3,22,43.628871,-79.516948,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),15076,16
-8851786.161,5408187.599,80985313,8002342250,2018,2018/12/22 05:00:00+00,1205,12,ISLINGTON AVE,JUTLAND RD,25 m South of,Major Arterial,Etobicoke York,3,22,43.628871,-79.516948,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,None,<Null>,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),15077,16
-8851786.161,5408187.599,80985314,8002342250,2018,2018/12/22 05:00:00+00,1205,12,ISLINGTON AVE,JUTLAND RD,25 m South of,Major Arterial,Etobicoke York,3,22,43.628871,-79.516948,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),15078,16
-8838179.468,5411289.827,80985232,8002343129,2018,2018/12/22 05:00:00+00,1514,15,QUEEN ST W,PETER ST,40 m West of,Major Arterial,Toronto and East York,10,52,43.649039,-79.394717,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),15079,77
-8838179.468,5411289.827,80985233,8002343129,2018,2018/12/22 05:00:00+00,1514,15,QUEEN ST W,PETER ST,40 m West of,Major Arterial,Toronto and East York,10,52,43.649039,-79.394717,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),15080,77
-8859989.517,5424828.89,80985247,8002355627,2018,2018/12/24 05:00:00+00,2050,20,FINCH AVE W,MARTIN GROVE RD,89 m East of,Major Arterial,Etobicoke York,1,23,43.736979,-79.59064,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,10 to 14,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D23,2,Mount Olive-Silverstone-Jamestown (2),15081,2
-8859989.517,5424828.89,80985248,8002355627,2018,2018/12/24 05:00:00+00,2050,20,FINCH AVE W,MARTIN GROVE RD,89 m East of,Major Arterial,Etobicoke York,1,23,43.736979,-79.59064,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,0 to 4,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D23,2,Mount Olive-Silverstone-Jamestown (2),15082,2
-8859989.517,5424828.89,80985249,8002355627,2018,2018/12/24 05:00:00+00,2050,20,FINCH AVE W,MARTIN GROVE RD,89 m East of,Major Arterial,Etobicoke York,1,23,43.736979,-79.59064,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Other,35 to 39,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D23,2,Mount Olive-Silverstone-Jamestown (2),15083,2
-8859989.517,5424828.89,80985250,8002355627,2018,2018/12/24 05:00:00+00,2050,20,FINCH AVE W,MARTIN GROVE RD,89 m East of,Major Arterial,Etobicoke York,1,23,43.736979,-79.59064,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,Minor,<Null>,West,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D23,2,Mount Olive-Silverstone-Jamestown (2),15084,2
-8859989.517,5424828.89,80985251,8002355627,2018,2018/12/24 05:00:00+00,2050,20,FINCH AVE W,MARTIN GROVE RD,89 m East of,Major Arterial,Etobicoke York,1,23,43.736979,-79.59064,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,Minor,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,D23,2,Mount Olive-Silverstone-Jamestown (2),15085,2
-8829847.872,5418488.277,80985064,8002359893,2018,2018/12/25 05:00:00+00,2130,21,COSBURN AVE,WOODMOUNT AVE,<Null>,Minor Arterial,Toronto and East York,19,54,43.695811,-79.319873,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,50 to 54,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,<Null>,<Null>,D54,59,Danforth East York (59),15086,59
-8829847.872,5418488.277,80985065,8002359893,2018,2018/12/25 05:00:00+00,2130,21,COSBURN AVE,WOODMOUNT AVE,<Null>,Minor Arterial,Toronto and East York,19,54,43.695811,-79.319873,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,30 to 34,None,<Null>,West,Police Vehicle,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,<Null>,<Null>,D54,59,Danforth East York (59),15087,59
-8829847.872,5418488.277,80985066,8002359893,2018,2018/12/25 05:00:00+00,2130,21,COSBURN AVE,WOODMOUNT AVE,<Null>,Minor Arterial,Toronto and East York,19,54,43.695811,-79.319873,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Other,unknown,None,<Null>,North,Pick Up Truck,Parked,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,<Null>,<Null>,D54,59,Danforth East York (59),15088,59
-8829847.872,5418488.277,80985067,8002359893,2018,2018/12/25 05:00:00+00,2130,21,COSBURN AVE,WOODMOUNT AVE,<Null>,Minor Arterial,Toronto and East York,19,54,43.695811,-79.319873,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Passenger,80 to 84,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,<Null>,<Null>,D54,59,Danforth East York (59),15089,59
-8829847.872,5418488.277,80985068,8002359893,2018,2018/12/25 05:00:00+00,2130,21,COSBURN AVE,WOODMOUNT AVE,<Null>,Minor Arterial,Toronto and East York,19,54,43.695811,-79.319873,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Passenger,75 to 79,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,<Null>,<Null>,D54,59,Danforth East York (59),15090,59
-8829847.872,5418488.277,80985069,8002359893,2018,2018/12/25 05:00:00+00,2130,21,COSBURN AVE,WOODMOUNT AVE,<Null>,Minor Arterial,Toronto and East York,19,54,43.695811,-79.319873,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Passenger,55 to 59,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,<Null>,<Null>,D54,59,Danforth East York (59),15091,59
-8829847.872,5418488.277,80985070,8002359893,2018,2018/12/25 05:00:00+00,2130,21,COSBURN AVE,WOODMOUNT AVE,<Null>,Minor Arterial,Toronto and East York,19,54,43.695811,-79.319873,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Other,40 to 44,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,<Null>,<Null>,D54,59,Danforth East York (59),15092,59
-8853213.833,5411056.293,80985216,8002363781,2018,2018/12/26 05:00:00+00,1853,18,4968 DUNDAS ST W,<Null>,<Null>,Major Arterial,Etobicoke York,3,22,43.647521,-79.529773,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,40 to 44,None,<Null>,West,"Automobile, Station Wagon",Changing Lanes,Other,Had Been Drinking,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,14,Islington-City Centre West (14),15093,14
-8853213.833,5411056.293,80985217,8002363781,2018,2018/12/26 05:00:00+00,1853,18,4968 DUNDAS ST W,<Null>,<Null>,Major Arterial,Etobicoke York,3,22,43.647521,-79.529773,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,66,North,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,14,Islington-City Centre West (14),15094,14
-8823533.385,5430721.057,81070986,8002388715,2018,2018/12/31 05:00:00+00,650,6,BRIMLEY RD,PROGRESS AVE,<Null>,Major Arterial,Scarborough,21,"41,43",43.77521,-79.263149,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,60 to 64,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D43,127,Bendale (127),15095,127
-8823533.385,5430721.057,81070987,8002388715,2018,2018/12/31 05:00:00+00,650,6,BRIMLEY RD,PROGRESS AVE,<Null>,Major Arterial,Scarborough,21,"41,43",43.77521,-79.263149,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Driver,20 to 24,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D43,127,Bendale (127),15096,127
-8823533.385,5430721.057,81070988,8002388715,2018,2018/12/31 05:00:00+00,650,6,BRIMLEY RD,PROGRESS AVE,<Null>,Major Arterial,Scarborough,21,"41,43",43.77521,-79.263149,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Angle,Passenger,55 to 59,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D43,127,Bendale (127),15097,127
-8826800.612,5431803.235,80972617,8001785891,2018,2018/09/26 04:00:00+00,2053,20,3850 SHEPPARD AVE E,<Null>,90 m East of ALLANFORD RD,Major Arterial,Scarborough,22,42,43.782229,-79.292499,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,52,South,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D42,118,Tam O'Shanter-Sullivan (118),15112,118
-8843810.342,5409433.718,80974346,8002008114,2018,2018/10/31 04:00:00+00,1100,11,1491 LAKE SHORE BLVD W,<Null>,25 m West of,Major Arterial,Toronto and East York,4,14,43.636973,-79.4453,Mid-Block,Non Intersection,No Control,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Sideswipe,Passenger,15 to 19,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D14,85,South Parkdale (85),15115,85
-8843810.342,5409433.718,80974347,8002008114,2018,2018/10/31 04:00:00+00,1100,11,1491 LAKE SHORE BLVD W,<Null>,25 m West of,Major Arterial,Toronto and East York,4,14,43.636973,-79.4453,Mid-Block,Non Intersection,No Control,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Sideswipe,Driver,40 to 44,Major,<Null>,East,"Automobile, Station Wagon",Going Ahead,Lost control,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D14,85,South Parkdale (85),15120,85
-8824724.949,5423872.775,80972182,8001794335,2018,2018/09/28 04:00:00+00,806,8,EGLINTON AVE E,ROSEMOUNT DR,<Null>,Major Arterial,Scarborough,"21,20",41,43.730773,-79.273853,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,<Null>,East,Delivery Van,Going Ahead,Driving Properly,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D41,125,Ionview (125),15123,125
-8840536.324,5422666.296,80974441,8002016979,2018,2018/11/01 04:00:00+00,1712,17,AVENUE RD,GLENGARRY AVE,<Null>,Major Arterial,North York,8,32,43.722941,-79.415889,Intersection,Intersection Related,No Control,Rain,Dark,Dry,Fatal,Rear End,Driver,45 to 49,None,<Null>,South,Taxi,Going Ahead,Lost control,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),15131,39
-8824724.949,5423872.775,80972183,8001794335,2018,2018/09/28 04:00:00+00,806,8,EGLINTON AVE E,ROSEMOUNT DR,<Null>,Major Arterial,Scarborough,"21,20",41,43.730773,-79.273853,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D41,125,Ionview (125),15133,125
-8840536.324,5422666.296,80974442,8002016979,2018,2018/11/01 04:00:00+00,1712,17,AVENUE RD,GLENGARRY AVE,<Null>,Major Arterial,North York,8,32,43.722941,-79.415889,Intersection,Intersection Related,No Control,Rain,Dark,Dry,Fatal,Rear End,Driver,unknown,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),15139,39
-8850000.93,5417810.547,80972485,8001795037,2018,2018/09/28 04:00:00+00,1018,10,1277 JANE ST,<Null>,4 m North of,Major Arterial,Etobicoke York,5,12,43.691409,-79.500911,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,<Null>,North,Pick Up Truck,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D12,115,Mount Dennis (115),15140,115
-8840536.324,5422666.296,80974444,8002016979,2018,2018/11/01 04:00:00+00,1712,17,AVENUE RD,GLENGARRY AVE,<Null>,Major Arterial,North York,8,32,43.722941,-79.415889,Intersection,Intersection Related,No Control,Rain,Dark,Dry,Fatal,Rear End,Driver,unknown,None,<Null>,South,Municipal Transit Bus (TTC),Stopped,Driving Properly,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),15148,39
-8850000.93,5417810.547,80972486,8001795037,2018,2018/09/28 04:00:00+00,1018,10,1277 JANE ST,<Null>,4 m North of,Major Arterial,Etobicoke York,5,12,43.691409,-79.500911,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D12,115,Mount Dennis (115),15244,115
-8840536.324,5422666.296,80975003,8002016979,2018,2018/11/01 04:00:00+00,1712,17,AVENUE RD,GLENGARRY AVE,<Null>,Major Arterial,North York,8,32,43.722941,-79.415889,Intersection,Intersection Related,No Control,Rain,Dark,Dry,Fatal,Rear End,Passenger,55 to 59,Fatal,57,<Null>,"Automobile, Station Wagon",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,39,Bedford Park-Nortown (39),15247,39
-8838785.937,5416586.08,80972244,8001797776,2018,2018/09/28 04:00:00+00,1723,17,AVENUE RD,FARNHAM AVE,4 m West of,Major Arterial,Toronto and East York,12,53,43.683455,-79.400165,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Minor,<Null>,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D53,97,Yonge-St.Clair (97),15345,97
-8828188.321,5417204.451,81142728,8002017467,2018,2018/11/01 04:00:00+00,1835,18,DANFORTH AVE,WESTLAKE AVE,<Null>,Major Arterial,Toronto and East York,19,"54,55",43.687472,-79.304965,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,75 to 79,Major,<Null>,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D55,62,East End-Danforth (62),15347,62
